Date,Close,Predicted_Return,Portfolio_Value,Signal,Action,Stop_Price
2025-05-27,362.8900146484375,0.0008075524206805002,10540.655636687094,HOLD,HOLD,
2025-05-28,356.8999938964844,-0.0019785286538338363,10540.655636687094,HOLD,HOLD,
2025-05-29,358.42999267578125,0.004129183558912002,10540.655636687094,HOLD,HOLD,
2025-05-30,346.4599914550781,0.004079811324474597,10540.655636687094,HOLD,HOLD,
2025-06-02,342.69000244140625,0.004430689284124949,10540.655636687094,HOLD,HOLD,
2025-06-03,344.2699890136719,0.008272977549348654,10530.125511175918,BUY,BUY,333.9418893432617
2025-06-04,332.04998779296875,0.0064377159570999975,10146.198131891859,BUY,STOP_EXIT,333.9418893432617
2025-06-05,284.70001220703125,-0.008029490238021823,10146.198131891859,SELL,HOLD,
2025-06-06,295.1400146484375,0.006178820412370721,10136.062069822037,BUY,BUY,286.2858142089844
2025-06-09,308.5799865722656,-0.008920280157161429,10587.036512910454,SELL,SELL,299.32258697509764
2025-06-10,326.0899963378906,-0.007785911985850056,10587.036512910454,SELL,HOLD,
2025-06-11,326.42999267578125,-0.003691839221192625,10587.036512910454,HOLD,HOLD,
2025-06-12,319.1099853515625,-0.002911337605175811,10587.036512910454,HOLD,HOLD,
2025-06-13,325.30999755859375,-0.001107400623623711,10587.036512910454,HOLD,HOLD,
2025-06-16,329.1300048828125,0.0006127629853866042,10587.036512910454,HOLD,HOLD,
2025-06-17,316.3500061035156,0.004803304676358051,10587.036512910454,HOLD,HOLD,
2025-06-18,322.04998779296875,0.0034134034306789332,10587.036512910454,HOLD,HOLD,
2025-06-20,322.1600036621094,0.0012471734064666172,10587.036512910454,HOLD,HOLD,
2025-06-23,348.67999267578125,0.0005593129557814349,10587.036512910454,HOLD,HOLD,
2025-06-24,340.4700012207031,0.0018302093126361261,10587.036512910454,HOLD,HOLD,
2025-06-25,327.54998779296875,-0.0027262867508934053,10587.036512910454,HOLD,HOLD,
2025-06-26,325.7799987792969,-0.0019071157361865805,10587.036512910454,HOLD,HOLD,
2025-06-27,323.6300048828125,0.004107616969959477,10587.036512910454,HOLD,HOLD,
2025-06-30,317.6600036621094,0.0035046023598591077,10587.036512910454,HOLD,HOLD,
2025-07-01,300.7099914550781,-0.0026230783989527537,10587.036512910454,HOLD,HOLD,
2025-07-02,315.6499938964844,0.001418845839424738,10587.036512910454,HOLD,HOLD,
2025-07-03,315.3500061035156,0.0011366719472047594,10587.036512910454,HOLD,HOLD,
2025-07-07,293.94000244140625,-0.00018966982262126034,10587.036512910454,HOLD,HOLD,
2025-07-08,297.80999755859375,5.85430305048508e-05,10587.036512910454,HOLD,HOLD,
2025-07-09,295.8800048828125,0.0011104355514757309,10587.036512910454,HOLD,HOLD,
2025-07-10,309.8699951171875,0.006725181534786603,10576.460052857597,BUY,BUY,300.5738952636719
2025-07-11,313.510009765625,0.002271782452237352,10700.70076711732,HOLD,HOLD,304.1047094726562
2025-07-14,316.8999938964844,0.004379131265591531,10816.40745800327,HOLD,HOLD,307.3929940795898
2025-07-15,310.7799987792969,0.005978971341068822,10607.520231422528,BUY,HOLD,307.3929940795898
2025-07-16,321.6700134277344,0.004051861303237482,10979.21741643289,HOLD,HOLD,312.01991302490234
2025-07-17,319.4100036621094,0.004012471286619388,10902.078928093091,HOLD,HOLD,312.01991302490234
2025-07-18,329.6499938964844,0.003845183112531258,11251.589527254397,HOLD,HOLD,319.7604940795898
2025-07-21,328.489990234375,0.004138206466692966,11211.996366939444,HOLD,HOLD,319.7604940795898
2025-07-22,332.1099853515625,0.0008102494223603598,11335.553776019964,HOLD,HOLD,322.1466857910156
2025-07-23,332.55999755859375,0.0037844267091365997,11350.913559819504,HOLD,HOLD,322.5831976318359
2025-07-24,305.29998779296875,-0.0018157770017247687,10410.056419581017,HOLD,STOP_EXIT,322.5831976318359
2025-07-25,316.05999755859375,-6.998048649675822e-05,10410.056419581017,HOLD,HOLD,
2025-07-28,325.5899963378906,-0.0017459473367501255,10410.056419581017,HOLD,HOLD,
2025-07-29,321.20001220703125,0.001174902048790085,10410.056419581017,HOLD,HOLD,
2025-07-30,319.0400085449219,0.0044751009883597734,10410.056419581017,HOLD,HOLD,
2025-07-31,308.2699890136719,0.005854757633911774,10399.6567628182,BUY,BUY,299.0218893432617
2025-08-01,302.6300048828125,0.0035616242331712746,10209.388811999032,HOLD,HOLD,299.0218893432617
2025-08-04,309.260009765625,0.0020451086433962854,10433.055654618605,HOLD,HOLD,299.9822094726562
2025-08-05,308.7200012207031,0.006221776920577363,10414.838170866311,BUY,HOLD,299.9822094726562
2025-08-06,319.9100036621094,0.003531199303850719,10792.339026327663,HOLD,HOLD,310.3127035522461
2025-08-07,322.2699890136719,0.0010860524203483656,10871.954423532094,HOLD,HOLD,312.6018893432617
2025-08-08,329.6499938964844,0.0012144948239251607,11120.922926547055,HOLD,HOLD,319.7604940795898
2025-08-11,339.0299987792969,0.0001986692494218606,11437.362523949714,HOLD,HOLD,328.85909881591795
2025-08-12,340.8399963378906,0.0038435047525204997,11498.423782008407,HOLD,HOLD,330.6147964477539
2025-08-13,339.3800048828125,0.004107446096379641,11449.170171373002,HOLD,HOLD,330.6147964477539
2025-08-14,335.5799865722656,0.005098538970804805,11320.974474320055,BUY,HOLD,330.6147964477539
2025-08-15,330.55999755859375,0.0038552258019456673,11140.470775638685,HOLD,STOP_EXIT,330.6147964477539
2025-08-18,335.1600036621094,0.002584575922460701,11140.470775638685,HOLD,HOLD,
2025-08-19,329.30999755859375,0.003909484507376991,11140.470775638685,HOLD,HOLD,
2025-08-20,323.8999938964844,0.0014634707190667286,11140.470775638685,HOLD,HOLD,
2025-08-21,320.1099853515625,0.00233624266669727,11140.470775638685,HOLD,HOLD,
2025-08-22,340.010009765625,0.0029558939556125242,11140.470775638685,HOLD,HOLD,
2025-08-25,346.6000061035156,3.8574129250242765e-05,11140.470775638685,HOLD,HOLD,
2025-08-26,351.6700134277344,0.0008383454564672775,11140.470775638685,HOLD,HOLD,
2025-08-27,349.6000061035156,0.0014188536571390778,11140.470775638685,HOLD,HOLD,
2025-08-28,345.9800109863281,0.0045162453047007025,11140.470775638685,HOLD,HOLD,
2025-08-29,333.8699951171875,0.005460162456719753,11129.341434204483,BUY,BUY,323.85389526367186
2025-09-02,329.3599853515625,0.0017622792894461392,10979.003160962471,HOLD,HOLD,323.85389526367186
2025-09-03,334.0899963378906,0.0001550803383961704,11136.675033320773,HOLD,HOLD,324.0672964477539
2025-09-04,338.5299987792969,-0.0016751320000175066,11284.679657461278,HOLD,HOLD,328.37409881591793
2025-09-05,350.8399963378906,0.003006306836340866,11695.025504310217,HOLD,HOLD,340.3147964477539
2025-09-08,346.3999938964844,0.0023617134987363063,11547.020880169712,HOLD,HOLD,340.3147964477539
2025-09-09,346.9700012207031,0.004066665666309163,11566.02170750971,HOLD,HOLD,340.3147964477539
2025-09-10,347.7900085449219,0.008384147676423157,11593.356123968953,BUY,HOLD,340.3147964477539
2025-09-11,368.80999755859375,0.004118266353531435,12294.04393089293,HOLD,HOLD,357.7456976318359
2025-09-12,395.94000244140625,-0.002284663667339149,13198.405184878859,HOLD,HOLD,384.061802368164
2025-09-15,410.0400085449219,-0.005747165388709618,13654.751394846406,SELL,SELL,397.7388082885742
2025-09-16,421.6199951171875,-0.010650202286773127,13654.751394846406,SELL,HOLD,
2025-09-17,425.8599853515625,-0.0077347009981566985,13654.751394846406,SELL,HOLD,
2025-09-18,416.8500061035156,-0.006057279498341691,13654.751394846406,SELL,HOLD,
2025-09-19,426.07000732421875,-0.006822412615267171,13654.751394846406,SELL,HOLD,
2025-09-22,434.2099914550781,0.0020277102886234267,13654.751394846406,HOLD,HOLD,
2025-09-23,425.8500061035156,0.0021924436927889318,13654.751394846406,HOLD,HOLD,
2025-09-24,442.7900085449219,0.004375202645870899,13654.751394846406,HOLD,HOLD,
2025-09-25,423.3900146484375,0.0059559986725702336,13641.110284561842,BUY,BUY,410.68831420898437
2025-09-26,440.3999938964844,0.00657199111080823,14189.151085791855,BUY,HOLD,427.1879940795898
2025-09-29,443.2099914550781,0.0052227489127918076,14279.685782572447,BUY,HOLD,429.91369171142577
2025-09-30,444.7200012207031,0.009370706196897859,14328.33645696485,BUY,HOLD,431.378401184082
2025-10-01,459.4599914550781,0.007347012776181046,14803.240978620686,BUY,HOLD,445.67619171142576
2025-10-02,436.0,-0.000771036315126599,14033.341256095733,HOLD,STOP_EXIT,445.67619171142576
2025-10-03,429.8299865722656,0.0015226502925478936,14033.341256095733,HOLD,HOLD,
2025-10-06,453.25,0.0034414094700060327,14033.341256095733,HOLD,HOLD,
2025-10-07,433.0899963378906,0.006555398070973633,14019.321934161573,BUY,BUY,420.0972964477539
2025-10-08,438.69000244140625,0.006181849608785551,14200.5967016748,BUY,HOLD,425.52930236816405
2025-10-09,435.5400085449219,0.0062740502596461915,14098.629953657362,BUY,HOLD,425.52930236816405
2025-10-10,413.489990234375,0.004431383691461846,13371.475881057486,HOLD,STOP_EXIT,425.52930236816405
2025-10-13,435.8999938964844,0.003020651310758557,13371.475881057486,HOLD,HOLD,
2025-10-14,429.239990234375,0.009196430868434174,13358.117763294193,BUY,BUY,416.36279052734375
2025-10-15,435.1499938964844,0.009889937822360896,13542.039407819555,BUY,HOLD,422.09549407958986
2025-10-16,428.75,0.0046832615006701245,13342.86907397689,HOLD,HOLD,422.09549407958986
2025-10-17,439.30999755859375,0.007494888096835612,13671.500362247052,BUY,HOLD,426.1306976318359
2025-10-20,447.42999267578125,0.008131736534205777,13924.197812346096,BUY,HOLD,434.0070928955078
2025-10-21,442.6000061035156,0.005565305776952286,13773.886725552376,BUY,HOLD,434.0070928955078
2025-10-22,438.9700012207031,0.008197876450297941,13660.919542137184,BUY,HOLD,434.0070928955078
2025-10-23,448.9800109863281,0.002994383407203184,13972.434993407072,HOLD,HOLD,435.51061065673827
2025-10-24,433.7200012207031,0.006214674111076143,13484.039934371745,BUY,STOP_EXIT,435.51061065673827
2025-10-27,452.4200134277344,0.005396373258817921,13470.56936500674,BUY,BUY,438.8474130249023
2025-10-28,460.54998779296875,0.008744231426667802,13712.635101208105,BUY,HOLD,446.7334881591797
2025-10-29,461.510009765625,0.009426219277464353,13741.219253524043,BUY,HOLD,447.6647094726562
2025-10-30,440.1000061035156,0.007994447041277376,13090.64384050186,BUY,STOP_EXIT,447.6647094726562
2025-10-31,456.55999755859375,0.008960024880487015,13077.566274227634,BUY,BUY,442.86319763183593
2025-11-03,468.3699951171875,0.0066375679394435946,13415.848266948986,BUY,HOLD,454.3188952636719
2025-11-04,444.260009765625,0.0068300271979178494,12712.52390050533,BUY,STOP_EXIT,454.3188952636719
2025-11-05,462.07000732421875,0.008275208567144837,12699.824076428904,BUY,BUY,448.20790710449216
2025-11-06,445.9100036621094,0.008662584897675265,12243.416651491478,BUY,STOP_EXIT,448.20790710449216
2025-11-07,429.5199890136719,0.008004638518015177,12231.185466025454,BUY,BUY,416.6343893432617
2025-11-10,445.2300109863281,0.00510764085066737,12678.550425370286,BUY,HOLD,431.8731106567383
2025-11-11,439.6199951171875,0.007382367310410077,12518.797337463076,BUY,HOLD,431.8731106567383
2025-11-12,430.6000061035156,0.006844405646,12249.678530374502,BUY,STOP_EXIT,431.8731106567383
2025-11-13,401.989990234375,0.0015221094198133662,12249.678530374502,HOLD,HOLD,
2025-11-14,404.3500061035156,0.0033746808935475,12249.678530374502,HOLD,HOLD,
2025-11-17,408.9200134277344,0.005397513698254352,12237.441089285217,BUY,BUY,396.65241302490233
2025-11-18,401.25,0.005896772426973727,12007.9063773763,BUY,HOLD,396.65241302490233
2025-11-19,403.989990234375,0.0046421520461832465,12089.904000327828,HOLD,HOLD,396.65241302490233
2025-11-20,395.2300109863281,0.00576470798196672,11815.922951984501,BUY,STOP_EXIT,396.65241302490233
2025-11-21,391.0899963378906,0.0031983744169180647,11815.922951984501,HOLD,HOLD,
2025-11-24,417.7799987792969,0.004427755718984501,11815.922951984501,HOLD,HOLD,
2025-11-25,419.3999938964844,0.009927918099532624,11804.118833151351,BUY,BUY,406.8179940795898
2025-11-26,426.5799865722656,0.011209077829132904,12006.20154178152,BUY,HOLD,413.7825869750977
2025-11-28,430.1700134277344,0.009644803067465232,12107.243755021555,BUY,HOLD,417.26491302490234
2025-12-01,430.1400146484375,-0.0014619306805603567,12106.399431795939,HOLD,HOLD,417.26491302490234
2025-12-02,429.239990234375,0.006441777244492877,12081.068017177575,BUY,HOLD,417.26491302490234
2025-12-03,446.739990234375,0.004543651067028667,12573.609940368768,HOLD,HOLD,433.3377905273437
2025-12-04,454.5299987792969,0.004378732623171486,12792.861699819718,HOLD,HOLD,440.89409881591797
2025-12-05,455.0,0.005882967537113298,12806.090002970994,BUY,HOLD,441.34999999999997
2025-12-08,439.5799865722656,0.008529523649630872,12359.717737753112,BUY,STOP_EXIT,441.34999999999997
2025-12-09,445.1700134277344,0.0017897568500170244,12359.717737753112,HOLD,HOLD,
2025-12-10,451.45001220703125,0.0062971576986342315,12347.370367385727,BUY,BUY,437.9065118408203
2025-12-11,446.8900146484375,0.0049436488417335155,12222.652287403682,HOLD,HOLD,437.9065118408203
2025-12-12,458.9599914550781,0.003353799461814237,12552.771835365955,HOLD,HOLD,445.19119171142574
2025-12-15,475.30999755859375,0.0009266257120106227,12999.952199548876,HOLD,HOLD,461.05069763183593
2025-12-16,489.8800048828125,-0.0003858623166463099,13398.44875913065,HOLD,HOLD,475.1836047363281
2025-12-17,467.260009765625,0.0038044572631859707,12767.001462396309,HOLD,STOP_EXIT,475.1836047363281
2025-12-18,483.3699951171875,0.004140790056578922,12767.001462396309,HOLD,HOLD,
2025-12-19,481.20001220703125,0.004445264238569944,12767.001462396309,HOLD,HOLD,
2025-12-22,488.7300109863281,0.001777777839212776,12767.001462396309,HOLD,HOLD,
2025-12-23,485.55999755859375,0.0044279439057643595,12767.001462396309,HOLD,HOLD,
2025-12-24,485.3999938964844,0.008686090980414854,12754.247215181129,BUY,BUY,470.8379940795898
2025-12-26,475.19000244140625,-0.0007738811457072593,12485.972067425928,HOLD,HOLD,470.8379940795898
2025-12-29,459.6400146484375,0.008674274290205284,12065.307144787026,BUY,STOP_EXIT,470.8379940795898
2025-12-30,454.42999267578125,0.0055280829247993666,12053.253890896132,BUY,BUY,440.7970928955078
2025-12-31,449.7200012207031,0.004395750179111915,11928.326567112485,HOLD,HOLD,440.7970928955078
2026-01-02,438.07000732421875,-0.003244864059762506,11607.704016598012,HOLD,STOP_EXIT,440.7970928955078
2026-01-05,451.6700134277344,0.002561677520822194,11607.704016598012,HOLD,HOLD,
2026-01-06,432.9599914550781,0.009250523016342743,11596.107908689324,BUY,BUY,419.9711917114258
2026-01-07,431.4100036621094,0.011906169739472275,11554.594082795133,BUY,HOLD,419.9711917114258
2026-01-08,435.79998779296875,0.007824888104582064,11672.172451936802,BUY,HOLD,422.7259881591797
2026-01-09,445.010009765625,0.006353641327801932,11918.847458274893,BUY,HOLD,431.65970947265623
2026-01-12,448.9599914550781,0.0035704609824254076,12024.641099286173,HOLD,HOLD,435.49119171142576
2026-01-13,447.20001220703125,0.006614743359901563,11977.503004126813,BUY,HOLD,435.49119171142576
2026-01-14,439.20001220703125,0.0070467724460651455,11763.236408828388,BUY,HOLD,435.49119171142576
2026-01-15,438.57000732421875,0.005922102377095133,11746.362783670686,BUY,HOLD,435.49119171142576
2026-01-16,437.5,0.005377342056234074,11717.704430382595,BUY,HOLD,435.49119171142576
2026-01-20,419.25,0.009037109821195452,11217.679851098206,BUY,STOP_EXIT,435.49119171142576
2026-01-21,431.44000244140625,0.0069266305839063794,11206.473377720487,BUY,BUY,418.496802368164
2026-01-22,449.3599853515625,0.008295751389815113,11671.937428980187,BUY,HOLD,435.87918579101563
2026-01-23,449.05999755859375,0.006729397115616041,11664.145371691755,BUY,HOLD,435.87918579101563
2026-01-26,435.20001220703125,0.009682784809601436,11292.833918645812,BUY,STOP_EXIT,435.87918579101563
2026-01-27,430.8999938964844,0.00543248053881936,11281.552366279535,BUY,BUY,417.97299407958985
2026-01-28,431.4599914550781,0.003153453597250214,11296.213869811098,HOLD,HOLD,418.5161917114258
2026-01-29,416.55999755859375,0.007104910053345138,10895.205498323168,BUY,STOP_EXIT,418.5161917114258
2026-01-30,430.4100036621094,0.004844034741147348,10895.205498323168,HOLD,HOLD,
2026-02-02,421.80999755859375,0.00548448355151856,10884.321177146023,BUY,BUY,409.15569763183595
2026-02-03,421.9599914550781,0.008734275976946383,10888.19159689282,BUY,HOLD,409.30119171142576
2026-02-04,406.010009765625,0.008031636407279136,10466.144068727484,BUY,STOP_EXIT,409.30119171142576
2026-02-05,397.2099914550781,0.007695375275049706,10455.68838034714,BUY,BUY,385.29369171142577
2026-02-06,411.1099853515625,0.006655344944557788,10821.57546223542,BUY,HOLD,398.7766857910156
2026-02-09,417.32000732421875,0.007376494906096024,10985.040772721059,BUY,HOLD,404.8004071044922
2026-02-10,425.2099914550781,0.0035785926987732092,11192.727430088235,HOLD,HOLD,412.4536917114258
2026-02-11,428.2699890136719,0.006776005478938479,11273.27520483095,BUY,HOLD,415.4218893432617
2026-02-12,417.07000732421875,0.004569587812143557,10978.460066919799,HOLD,HOLD,415.4218893432617
2026-02-13,417.44000244140625,0.00823294241288452,10988.199382976254,BUY,HOLD,415.4218893432617
2026-02-17,410.6300048828125,0.008644959557736455,10798.132080193427,BUY,STOP_EXIT,415.4218893432617
2026-02-18,411.32000732421875,0.008560445634918416,10787.34473545797,BUY,BUY,398.9804071044922
2026-02-19,411.7099914550781,0.0030790846839681566,10797.57252206214,HOLD,HOLD,399.35869171142576
2026-02-20,411.82000732421875,0.008178258953927393,10800.457815959006,BUY,HOLD,399.46540710449216
2026-02-23,399.8299865722656,0.008831829363563505,10486.00560130011,BUY,HOLD,399.46540710449216
2026-02-24,409.3800048828125,0.005816321607152812,10725.729453166156,BUY,FINAL_EXIT,399.46540710449216
